id,object_type,slug,seo_title,seo_description,is_pillar_content,focus_keyword,seo_score,robots,advanced_robots,canonical_url,primary_term,schema_data,social_facebook_thumbnail,social_facebook_title,social_facebook_description,social_twitter_thumbnail,social_twitter_title,social_twitter_description,redirect_to,redirect_type
"124018","post","apartment-x4-lungomare","","","no","","","","","","","","","","","","","","",""
"124025","post","villa-mishel-suites-new","","","no","","","","","","","","","","","","","","",""
"124032","post","perfect-city-center-location-near-to-the-sea","","","no","","","","","","","","","","","","","","",""
"124042","post","elegant-studio-tirana-city-center","","","no","","","","","","","","","","","","","","",""
"124052","post","appartamento-superattico-in-centro-a-tirana","","","no","","","","","","","","","","","","","","",""
"124059","post","luxurious-seaview-apartment-with-jacuzzi","","","no","","","","","","","","","","","","","","",""
"124069","post","countriside-holiday-villa","","","no","","","","","","","","","","","","","","",""
"124078","post","cozy-shkodra-guest-house","","","no","","","","","","","","","","","","","","",""
"124085","post","villa-lake-ohrid","","","no","","","","","","","","","","","","","","",""
"124096","post","bujtina-aldor","","","no","","","","","","","","","","","","","","",""
"124103","post","blue-apartment-vlore","","","no","","","","","","","","","","","","","","",""
"124113","post","behome","","","no","","","","","","","","","","","","","","",""
"124122","post","blue-heaven-beachfront","","","no","","","","","","","","","","","","","","",""
"124132","post","casa-vacanze","","","no","","","","","","","","","","","","","","",""
"124148","post","rumani-island-hotel","","","no","","","","","","","","","","","","","","",""
"124155","post","villa-florale","","","no","","","","","","","","","","","","","","",""
"124165","post","aquazen-apartments","","","no","","","","","","","","","","","","","","",""
"124175","post","urbanin-apartment-a2","","","no","","","","","","","","","","","","","","",""
"124185","post","peaceful-apartment-ish-blloku-area","","","no","","","","","","","","","","","","","","",""
"124195","post","bllok-scandi-apartments-2","","","no","","","","","","","","","","","","","","",""
"124205","post","sunrise-villa","","","no","","","","","","","","","","","","","","",""
"124215","post","fully-equipped-beachfront-apartment","","","no","","","","","","","","","","","","","","",""
"124225","post","cabin-teverde","","","no","","","","","","","","","","","","","","",""
"64019","post","seaside-sun-and-fun","","","no","","","","","","","","","","","","","","",""
"101441","post","lungomare-vlore","","","no","","","","","","","","","","","","","","",""
"124227","post","modern-apartment-close-to-the-beachport-centre","","","no","","","","","","","","","","","","","","",""
"124238","post","skanderbeg-flat-in-tirana-center","","","no","","","","","","","","","","","","","","",""
"124248","post","hotel-krial","","","no","","","","","","","","","","","","","","",""
"124255","post","chrigrey-holiday-apartments-durres-beach","","","no","","","","","","","","","","","","","","",""
"124265","post","centrum-lux-apartment","","","no","","","","","","","","","","","","","","",""
"124275","post","alles-komuna-parisit-lux-apartment","","","no","","","","","","","","","","","","","","",""
"124285","post","kel-rooms","","","no","","","","","","","","","","","","","","",""
"124292","post","hotel-realdo","","","no","","","","","","","","","","","","","","",""
"124299","post","ax-santa-marta","","","no","","","","","","","","","","","","","","",""
"124309","post","sunset-view-apartment-shkoder-rooftop","","","no","","","","","","","","","","","","","","",""
"124319","post","roots-korce","","","no","","","","","","","","","","","","","","",""
"124326","post","sk_grand-apartment","","","no","","","","","","","","","","","","","","",""
"124336","post","sifis-house","","","no","","","","","","","","","","","","","","",""
"124342","post","31bscitycenterview","","","no","","","","","","","","","","","","","","",""
"124352","post","hostel-mateo","","","no","","","","","","","","","","","","","","",""
"124359","post","39bs-observator","","","no","","","","","","","","","","","","","","",""
"124369","post","mario-vilas","","","no","","","","","","","","","","","","","","",""
"124378","post","algen-rooms","","","no","","","","","","","","","","","","","","",""
"124383","post","vila-bakri-couple-room","","","no","","","","","","","","","","","","","","",""
"124393","post","stadium-apartment-2","","","no","","","","","","","","","","","","","","",""
"124401","post","holiday-home-shkoder","","","no","","","","","","","","","","","","","","",""
"124411","post","alea2-apartment","","","no","","","","","","","","","","","","","","",""
"124420","post","fly-united-suite-4","","","no","","","","","","","","","","","","","","",""
"124430","post","tirana-apartament-in-city-center-3","","","no","","","","","","","","","","","","","","",""
"124432","post","alketis-home","","","no","","","","","","","","","","","","","","",""
"124442","post","studio-rental","","","no","","","","","","","","","","","","","","",""
"124449","post","sole-vlora-apartment","","","no","","","","","","","","","","","","","","",""
"124457","post","alkets-apartaament","","","no","","","","","","","","","","","","","","",""
"124467","post","tirana-center-2bedrooms","","","no","","","","","","","","","","","","","","",""
"124469","post","tzoulianos-apartment","","","no","","","","","","","","","","","","","","",""
"124484","post","regal-retreat-shkoder","","","no","","","","","","","","","","","","","","",""
"124496","post","vecchia-spiaggia-mare-palazzo-bianco-di-pilo-appartamento-n-28-7-piano-valona","","","no","","","","","","","","","","","","","","",""
"124502","post","vila-afrimi","","","no","","","","","","","","","","","","","","",""
"124513","post","harmony-apartment","","","no","","","","","","","","","","","","","","",""
"124522","post","amaris-apartment","","","no","","","","","","","","","","","","","","",""
"124532","post","deluxe-2-bedroom-penthouse-golem-mali-i-robit","","","no","","","","","","","","","","","","","","",""
"124538","post","apartament-piro","","","no","","","","","","","","","","","","","","",""
"124547","post","siar-apartment","","","no","","","","","","","","","","","","","","",""
"124557","post","apartament-amarildo-near-beach","","","no","","","","","","","","","","","","","","",""
"124567","post","alberti","","","no","","","","","","","","","","","","","","",""
"124577","post","cosy-apartment-tirana","","","no","","","","","","","","","","","","","","",""
"124588","post","urban-oasis-2","","","no","","","","","","","","","","","","","","",""
"124595","post","marias-cozy-appartment","","","no","","","","","","","","","","","","","","",""
"124605","post","kleisis-apartament","","","no","","","","","","","","","","","","","","",""
"124615","post","clinton-tirana-inn","","","no","","","","","","","","","","","","","","",""
"124622","post","rinas-apartment-2","","","no","","","","","","","","","","","","","","",""
"124631","post","sea-rooftop-apartment","","","no","","","","","","","","","","","","","","",""
"124638","post","orest-guest-house","","","no","","","","","","","","","","","","","","",""
"80802","post","garden-boutique-hotel","","","no","","","","","","","","","","","","","","",""
"113126","post","casa-mare","","","no","","","","","","","","","","","","","","",""
"124647","post","lovely-apartment-city-center-300-mbs-wifi","","","no","","","","","","","","","","","","","","",""
"124657","post","smart-lugano-apartment","","","no","","","","","","","","","","","","","","",""
"124667","post","tirana-country-apartment","","","no","","","","","","","","","","","","","","",""
"124679","post","sky-view-hotel-restaurant","","","no","","","","","","","","","","","","","","",""
"124689","post","amazing-view-location-central","","","no","","","","","","","","","","","","","","",""
"124699","post","apartments-fishta-q5-24","","","no","","","","","","","","","","","","","","",""
"124709","post","air-albania-luxury-apartment","","","no","","","","","","","","","","","","","","",""
"124718","post","hotel-tani","","","no","","","","","","","","","","","","","","",""
"124724","post","ardjon-house","","","no","","","","","","","","","","","","","","",""
"124731","post","seasons-apartments","","","no","","","","","","","","","","","","","","",""
"124738","post","central-cane-apartment","","","no","","","","","","","","","","","","","","",""
"124748","post","beqiri-apartment","","","no","","","","","","","","","","","","","","",""
"124755","post","apartament-beach","","","no","","","","","","","","","","","","","","",""
"124765","post","herner","","","no","","","","","","","","","","","","","","",""
"124775","post","kilian-apartment","","","no","","","","","","","","","","","","","","",""
"124785","post","herner-rooms","","","no","","","","","","","","","","","","","","",""
"124789","post","the-house-of-colors","","","no","","","","","","","","","","","","","","",""
"124799","post","monna-tours","","","no","","","","","","","","","","","","","","",""
"124802","post","berat2024","","","no","","","","","","","","","","","","","","",""
"124813","post","penthouse-sea-view-suites","","","no","","","","","","","","","","","","","","",""
"124820","post","erildas-guesthouse","","","no","","","","","","","","","","","","","","",""
